,st_time,pm_rel,pm
810,2016-01-01 13:32:27,18,2625.99
811,2016-01-01 13:33:27,18,2625.99
812,2016-01-01 13:34:27,18,2624.0
813,2016-01-01 13:35:27,18,2625.99
814,2016-01-01 13:36:27,18,2626.99
815,2016-01-01 13:37:27,18,2629.0
816,2016-01-01 13:38:27,18,2633.0
817,2016-01-01 13:39:27,18,2630.99
818,2016-01-01 13:40:27,18,2629.0
819,2016-01-01 13:41:27,18,2596.0
820,2016-01-01 13:42:27,18,2600.0
821,2016-01-01 13:43:27,18,2604.0
822,2016-01-01 13:44:27,18,2608.0
823,2016-01-01 13:45:27,18,2607.0
824,2016-01-01 13:46:27,18,2629.0
825,2016-01-01 13:47:27,18,2633.0
826,2016-01-01 13:48:27,18,2633.0
827,2016-01-01 13:49:27,18,2628.0
828,2016-01-01 13:50:27,18,2630.99
829,2016-01-01 13:51:27,18,2637.99
830,2016-01-01 13:52:27,18,2637.0
831,2016-01-01 13:53:27,18,2640.0
832,2016-01-01 13:54:27,18,2638.99
833,2016-01-01 13:55:27,18,2638.99
834,2016-01-01 13:56:29,18,2642.9902
835,2016-01-01 13:57:29,18,2645.0
836,2016-01-01 13:58:29,18,2637.0
837,2016-01-01 13:59:29,18,2645.99
838,2016-01-01 14:00:29,19,2674.99
839,2016-01-01 14:01:30,18,2648.0
840,2016-01-01 14:02:30,18,2654.99
841,2016-01-01 14:03:30,19,2669.0
842,2016-01-01 14:04:30,18,2573.0
843,2016-01-01 14:05:30,18,2587.0
844,2016-01-01 14:06:30,18,2577.0
845,2016-01-01 14:07:30,18,2575.0
846,2016-01-01 14:08:30,18,2587.0
847,2016-01-01 14:09:30,18,2588.0
848,2016-01-01 14:10:30,18,2612.0
849,2016-01-01 14:11:30,18,2595.0
850,2016-01-01 14:12:30,18,2619.0
851,2016-01-01 14:13:30,18,2621.0
852,2016-01-01 14:14:30,18,2621.99
853,2016-01-01 14:15:30,18,2624.0
854,2016-01-01 14:16:30,18,2619.0
855,2016-01-01 14:17:30,18,2630.99
856,2016-01-01 14:18:30,18,2630.99
857,2016-01-01 14:19:29,18,2629.0
858,2016-01-01 14:20:29,19,2681.0
859,2016-01-01 14:21:29,18,2633.0
860,2016-01-01 14:22:29,18,2652.0
861,2016-01-01 14:23:29,18,2636.0
862,2016-01-01 14:24:29,18,2637.99
863,2016-01-01 14:25:29,19,2689.99
864,2016-01-01 14:26:29,18,2581.0
865,2016-01-01 14:27:29,18,2581.0
866,2016-01-01 14:28:29,18,2581.0
867,2016-01-01 14:29:29,18,2583.0
868,2016-01-01 14:30:29,18,2644.0
869,2016-01-01 14:31:29,18,2588.0
870,2016-01-01 14:32:29,18,2569.99
871,2016-01-01 14:33:29,18,2568.0
872,2016-01-01 14:34:29,18,2563.0
873,2016-01-01 14:35:29,18,2633.0
874,2016-01-01 14:36:29,18,2597.99
875,2016-01-01 14:37:29,18,2601.0
876,2016-01-01 14:38:29,18,2619.0
877,2016-01-01 14:39:29,18,2617.0
878,2016-01-01 14:40:29,18,2653.99
879,2016-01-01 14:41:29,18,2628.0
880,2016-01-01 14:42:28,18,2629.0
881,2016-01-01 14:43:28,18,2625.99
882,2016-01-01 14:44:27,18,2629.0
883,2016-01-01 14:45:27,18,2626.99
884,2016-01-01 14:46:27,18,2633.99
885,2016-01-01 14:47:27,18,2641.99
886,2016-01-01 14:48:27,18,2645.0
887,2016-01-01 14:49:27,18,2642.9902
888,2016-01-01 14:50:26,18,2644.0
889,2016-01-01 14:51:27,18,2633.99
890,2016-01-01 14:52:27,18,2611.0
891,2016-01-01 14:53:27,18,2621.99
892,2016-01-01 14:54:27,18,2621.99
893,2016-01-01 14:55:27,18,2621.99
894,2016-01-01 14:56:27,18,2645.99
895,2016-01-01 14:57:27,18,2653.0
896,2016-01-01 14:58:27,18,2604.0
897,2016-01-01 14:59:27,18,2605.99
898,2016-01-01 15:00:27,18,2605.99
899,2016-01-01 15:01:27,18,2609.99
900,2016-01-01 15:02:27,18,2609.0
901,2016-01-01 15:03:27,18,2607.0
902,2016-01-01 15:04:27,18,2605.0
903,2016-01-01 15:05:27,18,2604.0
904,2016-01-01 15:06:27,18,2611.0
905,2016-01-01 15:07:27,18,2611.0
906,2016-01-01 15:08:27,18,2609.0
907,2016-01-01 15:09:27,18,2603.0
908,2016-01-01 15:10:27,18,2601.0
909,2016-01-01 15:11:27,18,2609.99
910,2016-01-01 15:12:27,18,2621.0
911,2016-01-01 15:13:27,18,2626.99
912,2016-01-01 15:14:27,18,2625.99
913,2016-01-01 15:15:27,18,2625.0
914,2016-01-01 15:16:27,18,2597.99
915,2016-01-01 15:17:27,18,2617.0
916,2016-01-01 15:18:27,18,2621.99
917,2016-01-01 15:19:27,18,2621.0
918,2016-01-01 15:20:27,18,2625.0
919,2016-01-01 15:21:27,18,2656.0
920,2016-01-01 15:22:31,18,2629.99
921,2016-01-01 15:23:30,18,2634.99
922,2016-01-01 15:24:30,18,2634.99
923,2016-01-01 15:25:30,19,2684.0
924,2016-01-01 15:26:30,18,2637.0
925,2016-01-01 15:27:30,18,2632.0
926,2016-01-01 15:28:30,18,2630.99
927,2016-01-01 15:29:30,18,2633.99
928,2016-01-01 15:30:30,19,2688.0
929,2016-01-01 15:31:30,18,2633.0
930,2016-01-01 15:32:30,18,2633.0
931,2016-01-01 15:33:30,18,2630.99
932,2016-01-01 15:34:30,18,2629.0
933,2016-01-01 15:35:29,19,2682.99
934,2016-01-01 15:36:28,18,2633.0
935,2016-01-01 15:37:28,18,2632.0
936,2016-01-01 15:38:27,18,2633.99
937,2016-01-01 15:39:27,18,2633.0
938,2016-01-01 15:40:27,18,2629.0
939,2016-01-01 15:41:28,18,2609.0
940,2016-01-01 15:42:28,18,2616.0
941,2016-01-01 15:43:28,18,2619.0
942,2016-01-01 15:44:28,18,2621.0
943,2016-01-01 15:45:28,18,2637.0
944,2016-01-01 15:46:28,18,2646.99
945,2016-01-01 15:47:28,18,2649.0
946,2016-01-01 15:48:28,18,2648.0
947,2016-01-01 15:49:28,18,2645.0
948,2016-01-01 15:50:28,19,2698.0
949,2016-01-01 15:51:28,18,2650.99
950,2016-01-01 15:52:28,18,2652.0
951,2016-01-01 15:53:28,19,2669.0
952,2016-01-01 15:54:28,19,2669.0
953,2016-01-01 15:55:28,19,2728.0
954,2016-01-01 15:56:28,19,2673.99
955,2016-01-01 15:57:28,18,2624.0
956,2016-01-01 15:58:28,18,2617.0
957,2016-01-01 15:59:28,18,2621.0
958,2016-01-01 16:00:28,18,2629.99
959,2016-01-01 16:01:28,18,2619.0
960,2016-01-01 16:02:28,18,2616.0
961,2016-01-01 16:03:28,18,2613.99
962,2016-01-01 16:04:27,18,2612.0
963,2016-01-01 16:05:27,18,2615.0
964,2016-01-01 16:06:27,18,2621.0
965,2016-01-01 16:07:28,18,2593.99
966,2016-01-01 16:08:28,18,2591.0
967,2016-01-01 16:09:28,18,2589.0
968,2016-01-01 16:10:28,18,2595.0
969,2016-01-01 16:11:28,18,2619.0
970,2016-01-01 16:12:28,18,2637.99
971,2016-01-01 16:13:28,18,2648.0
972,2016-01-01 16:14:28,18,2648.0
973,2016-01-01 16:15:28,18,2654.99
974,2016-01-01 16:16:28,18,2646.99
975,2016-01-01 16:17:28,18,2653.0
976,2016-01-01 16:18:28,18,2654.99
977,2016-01-01 16:19:28,18,2654.99
978,2016-01-01 16:20:28,19,2660.0
979,2016-01-01 16:21:28,18,2656.0
980,2016-01-01 16:22:28,18,2653.99
981,2016-01-01 16:23:28,18,2657.0
982,2016-01-01 16:24:28,18,2657.99
983,2016-01-01 16:25:28,18,2654.99
984,2016-01-01 16:26:28,18,2633.99
985,2016-01-01 16:27:28,18,2640.0
986,2016-01-01 16:28:28,18,2581.0
987,2016-01-01 16:29:28,18,2580.0
988,2016-01-01 16:30:28,18,2595.0
989,2016-01-01 16:31:28,18,2612.0
990,2016-01-01 16:32:28,18,2595.0
991,2016-01-01 16:33:28,18,2601.99
992,2016-01-01 16:34:28,18,2601.0
993,2016-01-01 16:35:27,18,2609.0
994,2016-01-01 16:36:26,18,2645.99
995,2016-01-01 16:37:26,18,2645.0
996,2016-01-01 16:38:26,18,2644.0
997,2016-01-01 16:39:26,18,2642.9902
998,2016-01-01 16:40:26,18,2645.0
999,2016-01-01 16:41:28,18,2654.99
1000,2016-01-01 16:42:28,19,2669.99
1001,2016-01-01 16:43:28,19,2664.0
1002,2016-01-01 16:44:28,19,2681.0
1003,2016-01-01 16:45:28,19,2737.0
1004,2016-01-01 16:46:28,18,2649.0
1005,2016-01-01 16:47:28,18,2646.99
1006,2016-01-01 16:48:28,18,2645.0
1007,2016-01-01 16:49:28,18,2645.0
1008,2016-01-01 16:50:28,19,2766.0
1009,2016-01-01 16:51:28,19,2677.99
1010,2016-01-01 16:52:28,19,2746.0
1011,2016-01-01 16:53:28,19,2762.0
1012,2016-01-01 16:54:28,19,2763.99
1013,2016-01-01 16:55:28,19,2765.0
1014,2016-01-01 16:56:27,19,2771.99
1015,2016-01-01 16:57:27,19,2783.99
1016,2016-01-01 16:58:27,19,2786.0
1017,2016-01-01 16:59:27,19,2790.0
1018,2016-01-01 17:00:27,19,2790.9902
1019,2016-01-01 17:01:28,19,2795.99
1020,2016-01-01 17:02:28,20,2803.99
1021,2016-01-01 17:03:28,20,2814.0
1022,2016-01-01 17:04:28,20,2805.0
1023,2016-01-01 17:05:28,20,2865.0
1024,2016-01-01 17:06:28,20,2819.0
1025,2016-01-01 17:07:28,19,2762.0
1026,2016-01-01 17:08:28,19,2767.9902
1027,2016-01-01 17:09:28,19,2762.99
1028,2016-01-01 17:10:28,19,2782.0
1029,2016-01-01 17:11:28,19,2795.99
1030,2016-01-01 17:12:28,20,2799.99
1031,2016-01-01 17:13:28,20,2801.0
1032,2016-01-01 17:14:28,20,2803.99
1033,2016-01-01 17:15:28,20,2830.0
1034,2016-01-01 17:16:28,20,2805.0
1035,2016-01-01 17:17:28,19,2795.99
1036,2016-01-01 17:18:28,19,2795.99
1037,2016-01-01 17:19:28,19,2795.99
1038,2016-01-01 17:20:28,20,2907.0
1039,2016-01-01 17:21:28,20,2831.0
1040,2016-01-01 17:22:28,19,2786.99
1041,2016-01-01 17:23:28,19,2798.99
1042,2016-01-01 17:24:28,20,2801.0
1043,2016-01-01 17:25:27,20,2799.99
1044,2016-01-01 17:26:27,20,2831.99
1045,2016-01-01 17:27:27,20,2831.0
1046,2016-01-01 17:28:27,20,2841.0
1047,2016-01-01 17:29:27,20,2846.0
1048,2016-01-01 17:30:27,20,2847.99
1049,2016-01-01 17:31:28,20,2846.0
1050,2016-01-01 17:32:28,19,2773.0
1051,2016-01-01 17:33:28,19,2770.99
1052,2016-01-01 17:34:28,19,2770.0
1053,2016-01-01 17:35:28,20,2857.0
1054,2016-01-01 17:36:28,19,2746.99
1055,2016-01-01 17:37:28,19,2749.0
1056,2016-01-01 17:38:28,19,2762.99
1057,2016-01-01 17:39:28,19,2761.0
1058,2016-01-01 17:40:27,19,2753.0
1059,2016-01-01 17:41:27,19,2793.0
1060,2016-01-01 17:42:27,20,2814.99
1061,2016-01-01 17:43:27,20,2829.0
1062,2016-01-01 17:44:27,20,2831.0
1063,2016-01-01 17:45:26,20,2827.99
1064,2016-01-01 17:46:26,20,2831.0
1065,2016-01-01 17:47:26,20,2835.99
1066,2016-01-01 17:48:26,20,2838.0
1067,2016-01-01 17:49:26,20,2834.0
1068,2016-01-01 17:50:26,20,2838.0
1069,2016-01-01 17:51:26,20,2811.99
1070,2016-01-01 17:52:26,19,2741.0
1071,2016-01-01 17:53:26,19,2742.99
1072,2016-01-01 17:54:26,19,2742.99
1073,2016-01-01 17:55:26,19,2744.0
1074,2016-01-01 17:56:26,19,2779.99
1075,2016-01-01 17:57:27,19,2775.99
1076,2016-01-01 17:58:27,19,2769.0
1077,2016-01-01 17:59:27,19,2774.0
1078,2016-01-01 18:00:27,19,2774.99
1079,2016-01-01 18:01:27,19,2779.99
1080,2016-01-01 18:02:27,19,2778.99
1081,2016-01-01 18:03:27,19,2777.0
1082,2016-01-01 18:04:27,19,2774.99
1083,2016-01-01 18:05:27,19,2775.99
1084,2016-01-01 18:06:27,19,2750.0
1085,2016-01-01 18:07:27,19,2753.0
1086,2016-01-01 18:08:27,19,2782.0
1087,2016-01-01 18:09:27,19,2779.99
1088,2016-01-01 18:10:27,19,2778.0
1089,2016-01-01 18:11:27,20,2811.99
1090,2016-01-01 18:12:27,20,2814.0
1091,2016-01-01 18:13:27,20,2813.0
1092,2016-01-01 18:14:27,19,2786.0
1093,2016-01-01 18:15:27,19,2782.0
1094,2016-01-01 18:16:27,20,2811.99
1095,2016-01-01 18:17:29,20,2821.0
1096,2016-01-01 18:18:29,20,2822.0
1097,2016-01-01 18:19:29,20,2821.0
1098,2016-01-01 18:20:29,20,2931.99
1099,2016-01-01 18:21:29,19,2794.99
1100,2016-01-01 18:22:29,19,2789.0
1101,2016-01-01 18:23:29,19,2795.99
1102,2016-01-01 18:24:29,19,2794.0
1103,2016-01-01 18:25:29,21,2972.0
1104,2016-01-01 18:26:28,20,2834.0
1105,2016-01-01 18:27:27,20,2831.99
1106,2016-01-01 18:28:27,20,2829.0
1107,2016-01-01 18:29:27,20,2830.0
1108,2016-01-01 18:30:27,20,2831.99
1109,2016-01-01 18:31:27,20,2835.0
1110,2016-01-01 18:32:27,20,2837.0
1111,2016-01-01 18:33:27,20,2827.99
1112,2016-01-01 18:34:27,20,2827.0
1113,2016-01-01 18:35:27,19,2797.0
1114,2016-01-01 18:36:27,20,2806.0
1115,2016-01-01 18:37:27,19,2798.0
1116,2016-01-01 18:38:27,20,2801.0
1117,2016-01-01 18:39:27,19,2798.99
1118,2016-01-01 18:40:27,19,2798.0
1119,2016-01-01 18:41:27,20,2845.0
1120,2016-01-01 18:42:28,19,2787.99
1121,2016-01-01 18:43:28,19,2783.99
1122,2016-01-01 18:44:28,19,2786.99
1123,2016-01-01 18:45:28,20,2846.0
1124,2016-01-01 18:46:28,19,2786.99
1125,2016-01-01 18:47:28,19,2786.99
1126,2016-01-01 18:48:28,19,2790.9902
1127,2016-01-01 18:49:28,19,2789.0
1128,2016-01-01 18:50:28,20,2802.0
1129,2016-01-01 18:51:28,19,2782.99
1130,2016-01-01 18:52:28,19,2774.99
1131,2016-01-01 18:53:28,19,2793.0
1132,2016-01-01 18:54:28,19,2794.99
1133,2016-01-01 18:55:28,20,2892.9902
1134,2016-01-01 18:56:28,20,2827.0
1135,2016-01-01 18:57:28,20,2837.0
1136,2016-01-01 18:58:28,20,2841.0
1137,2016-01-01 18:59:28,20,2845.0
1138,2016-01-01 19:00:28,20,2853.0
1139,2016-01-01 19:01:28,20,2825.0
1140,2016-01-01 19:02:28,19,2742.0
1141,2016-01-01 19:03:28,19,2738.0
1142,2016-01-01 19:04:28,19,2734.99
1143,2016-01-01 19:05:28,20,2821.0
1144,2016-01-01 19:06:28,19,2783.99
1145,2016-01-01 19:07:28,19,2782.0
1146,2016-01-01 19:08:28,19,2785.0
1147,2016-01-01 19:09:28,19,2778.99
1148,2016-01-01 19:10:28,19,2778.0
1149,2016-01-01 19:11:28,19,2787.99
1150,2016-01-01 19:12:28,20,2801.0
1151,2016-01-01 19:13:28,19,2799.99
1152,2016-01-01 19:14:28,20,2802.99
1153,2016-01-01 19:15:28,20,2842.0
1154,2016-01-01 19:16:28,19,2799.99
1155,2016-01-01 19:17:28,19,2779.99
1156,2016-01-01 19:18:28,19,2787.99
1157,2016-01-01 19:19:28,19,2787.99
1158,2016-01-01 19:20:28,20,2896.99
1159,2016-01-01 19:21:28,20,2827.0
1160,2016-01-01 19:22:28,20,2829.0
1161,2016-01-01 19:23:28,20,2842.0
1162,2016-01-01 19:24:28,20,2845.0
1163,2016-01-01 19:25:28,20,2896.99
1164,2016-01-01 19:26:28,20,2814.99
1165,2016-01-01 19:27:28,20,2819.99
1166,2016-01-01 19:28:28,19,2758.0
1167,2016-01-01 19:29:28,19,2758.0
1168,2016-01-01 19:30:28,19,2769.0
1169,2016-01-01 19:31:28,19,2789.0
1170,2016-01-01 19:32:28,19,2763.99
1171,2016-01-01 19:33:28,19,2761.0
1172,2016-01-01 19:34:28,19,2759.99
1173,2016-01-01 19:35:28,20,2854.0
1174,2016-01-01 19:36:28,20,2799.99
1175,2016-01-01 19:37:28,19,2793.0
1176,2016-01-01 19:38:28,19,2793.0
1177,2016-01-01 19:39:28,19,2790.0
1178,2016-01-01 19:40:28,19,2793.0
1179,2016-01-01 19:41:28,19,2793.0
1180,2016-01-01 19:42:28,19,2794.99
1181,2016-01-01 19:43:28,19,2794.99
1182,2016-01-01 19:44:28,19,2766.0
1183,2016-01-01 19:45:28,19,2777.0
1184,2016-01-01 19:46:28,19,2798.99
1185,2016-01-01 19:47:28,19,2770.0
1186,2016-01-01 19:48:28,19,2770.99
1187,2016-01-01 19:49:28,19,2767.9902
1188,2016-01-01 19:50:28,20,2887.0
1189,2016-01-01 19:51:28,19,2775.99
1190,2016-01-01 19:52:28,19,2779.99
1191,2016-01-01 19:53:28,19,2786.99
1192,2016-01-01 19:54:28,19,2790.0
1193,2016-01-01 19:55:28,20,2805.0
1194,2016-01-01 19:56:28,20,2827.0
1195,2016-01-01 19:57:28,20,2823.99
1196,2016-01-01 19:58:28,20,2834.0
1197,2016-01-01 19:59:28,20,2835.99
1198,2016-01-01 20:00:28,20,2839.0
1199,2016-01-01 20:01:28,20,2817.0
1200,2016-01-01 20:02:28,20,2810.99
1201,2016-01-01 20:03:28,20,2807.99
1202,2016-01-01 20:04:28,20,2806.0
1203,2016-01-01 20:05:28,20,2835.99
1204,2016-01-01 20:06:28,20,2854.0
1205,2016-01-01 20:07:28,20,2859.99
1206,2016-01-01 20:08:28,20,2875.99
1207,2016-01-01 20:09:28,20,2873.0
1208,2016-01-01 20:10:28,21,2944.0
1209,2016-01-01 20:11:28,20,2876.99
1210,2016-01-01 20:12:29,20,2876.99
1211,2016-01-01 20:13:29,19,2774.0
1212,2016-01-01 20:14:29,19,2775.99
1213,2016-01-01 20:15:29,20,2802.99
1214,2016-01-01 20:16:29,19,2774.99
1215,2016-01-01 20:17:29,19,2753.0
1216,2016-01-01 20:18:29,19,2758.99
1217,2016-01-01 20:19:29,19,2758.0
1218,2016-01-01 20:20:29,20,2841.0
1219,2016-01-01 20:21:29,19,2794.99
1220,2016-01-01 20:22:29,19,2793.0
1221,2016-01-01 20:23:29,20,2805.0
1222,2016-01-01 20:24:29,20,2803.99
1223,2016-01-01 20:25:29,20,2879.0
1224,2016-01-01 20:26:29,19,2781.0
1225,2016-01-01 20:27:29,19,2778.99
1226,2016-01-01 20:28:29,19,2790.0
1227,2016-01-01 20:29:29,19,2798.0
1228,2016-01-01 20:30:29,21,3020.0
1229,2016-01-01 20:31:29,20,2838.0
1230,2016-01-01 20:32:29,20,2858.0
1231,2016-01-01 20:33:29,20,2850.0
1232,2016-01-01 20:34:29,20,2849.0
1233,2016-01-01 20:35:29,21,2994.0
1234,2016-01-01 20:36:29,20,2855.99
1235,2016-01-01 20:37:29,20,2835.0
1236,2016-01-01 20:38:29,20,2846.0
1237,2016-01-01 20:39:29,20,2845.0
1238,2016-01-01 20:40:29,20,2930.0
1239,2016-01-01 20:41:29,20,2886.0
1240,2016-01-01 20:42:29,20,2883.0
1241,2016-01-01 20:43:29,20,2882.0
1242,2016-01-01 20:44:29,20,2850.0
1243,2016-01-01 20:45:29,21,2942.0
1244,2016-01-01 20:46:29,20,2880.99
1245,2016-01-01 20:47:29,20,2858.0
1246,2016-01-01 20:48:29,20,2858.0
1247,2016-01-01 20:49:29,20,2855.99
1248,2016-01-01 20:50:29,21,3065.99
1249,2016-01-01 20:51:29,19,2781.0
1250,2016-01-01 20:52:29,19,2766.99
1251,2016-01-01 20:53:29,19,2773.0
1252,2016-01-01 20:54:29,19,2773.0
1253,2016-01-01 20:55:29,21,2951.0
1254,2016-01-01 20:56:29,19,2750.0
1255,2016-01-01 20:57:29,19,2746.0
1256,2016-01-01 20:58:29,19,2751.99
1257,2016-01-01 20:59:29,19,2758.99
1258,2016-01-01 21:00:29,20,2862.0
1259,2016-01-01 21:01:29,19,2794.0
1260,2016-01-01 21:02:29,20,2810.0
1261,2016-01-01 21:03:29,20,2814.99
1262,2016-01-01 21:04:29,20,2809.0
1263,2016-01-01 21:05:29,20,2880.99
1264,2016-01-01 21:06:29,19,2794.0
1265,2016-01-01 21:07:29,20,2807.99
1266,2016-01-01 21:08:29,20,2818.0
1267,2016-01-01 21:09:29,20,2810.99
1268,2016-01-01 21:10:29,20,2904.99
1269,2016-01-01 21:11:29,20,2854.0
1270,2016-01-01 21:12:29,20,2855.99
1271,2016-01-01 21:13:29,20,2851.0
1272,2016-01-01 21:14:28,20,2855.0
1273,2016-01-01 21:15:28,20,2851.99
1274,2016-01-01 21:16:28,20,2819.99
1275,2016-01-01 21:17:28,20,2839.99
1276,2016-01-01 21:18:28,20,2843.0
1277,2016-01-01 21:19:28,20,2843.99
1278,2016-01-01 21:20:28,20,2859.99
1279,2016-01-01 21:21:28,20,2880.99
1280,2016-01-01 21:22:28,20,2875.0
1281,2016-01-01 21:23:28,20,2882.0
1282,2016-01-01 21:24:28,20,2884.99
1283,2016-01-01 21:25:28,20,2883.99
1284,2016-01-01 21:26:28,20,2859.0
1285,2016-01-01 21:27:28,20,2855.99
1286,2016-01-01 21:28:28,20,2853.0
1287,2016-01-01 21:29:28,20,2859.0
1288,2016-01-01 21:30:28,20,2874.0
1289,2016-01-01 21:31:28,20,2894.0
1290,2016-01-01 21:32:28,20,2803.99
1291,2016-01-01 21:33:28,20,2805.0
1292,2016-01-01 21:34:28,20,2806.0
1293,2016-01-01 21:35:28,20,2826.0
1294,2016-01-01 21:36:28,20,2819.99
1295,2016-01-01 21:37:28,20,2811.99
1296,2016-01-01 21:38:28,20,2818.0
1297,2016-01-01 21:39:28,20,2814.99
1298,2016-01-01 21:40:28,20,2829.0
1299,2016-01-01 21:41:28,20,2850.0
1300,2016-01-01 21:42:28,20,2851.99
1301,2016-01-01 21:43:28,20,2847.99
1302,2016-01-01 21:44:28,20,2847.99
1303,2016-01-01 21:45:28,20,2854.0
1304,2016-01-01 21:46:28,20,2819.99
1305,2016-01-01 21:47:28,20,2821.0
1306,2016-01-01 21:48:28,20,2821.0
1307,2016-01-01 21:49:28,20,2817.0
1308,2016-01-01 21:50:28,20,2835.0
1309,2016-01-01 21:51:28,20,2857.0
1310,2016-01-01 21:52:28,20,2851.99
1311,2016-01-01 21:53:28,20,2853.0
1312,2016-01-01 21:54:28,20,2855.0
1313,2016-01-01 21:55:28,20,2874.0
1314,2016-01-01 21:56:28,20,2829.0
1315,2016-01-01 21:57:28,20,2818.0
1316,2016-01-01 21:58:28,20,2823.99
1317,2016-01-01 21:59:28,20,2833.0
1318,2016-01-01 22:00:28,20,2835.0
1319,2016-01-01 22:01:28,20,2867.0
1320,2016-01-01 22:02:28,20,2866.0
1321,2016-01-01 22:03:28,20,2862.0
1322,2016-01-01 22:04:28,20,2862.0
1323,2016-01-01 22:05:28,20,2839.99
1324,2016-01-01 22:06:28,20,2874.0
1325,2016-01-01 22:07:28,20,2843.0
1326,2016-01-01 22:08:28,20,2847.0
1327,2016-01-01 22:09:28,20,2846.0
1328,2016-01-01 22:10:28,20,2888.99
1329,2016-01-01 22:11:28,20,2883.0
1330,2016-01-01 22:12:28,20,2884.99
1331,2016-01-01 22:13:28,20,2883.99
1332,2016-01-01 22:14:28,20,2884.99
1333,2016-01-01 22:15:28,21,2960.0
1334,2016-01-01 22:16:29,20,2883.99
1335,2016-01-01 22:17:29,20,2818.0
1336,2016-01-01 22:18:29,20,2819.99
1337,2016-01-01 22:19:29,20,2818.0
1338,2016-01-01 22:20:29,20,2911.0
1339,2016-01-01 22:21:29,19,2790.9902
1340,2016-01-01 22:22:29,19,2782.0
1341,2016-01-01 22:23:29,19,2790.0
1342,2016-01-01 22:24:29,19,2789.0
1343,2016-01-01 22:25:29,21,2948.0
1344,2016-01-01 22:26:29,20,2831.99
1345,2016-01-01 22:27:29,20,2825.0
1346,2016-01-01 22:28:29,20,2823.99
1347,2016-01-01 22:29:29,20,2831.0
1348,2016-01-01 22:30:29,21,2966.0
1349,2016-01-01 22:31:29,20,2802.99
1350,2016-01-01 22:32:28,20,2801.0
1351,2016-01-01 22:33:28,20,2803.99
1352,2016-01-01 22:34:27,20,2802.99
1353,2016-01-01 22:35:27,20,2807.99
1354,2016-01-01 22:36:27,20,2843.0
1355,2016-01-01 22:37:27,20,2850.0
1356,2016-01-01 22:38:27,20,2834.0
1357,2016-01-01 22:39:27,20,2834.0
1358,2016-01-01 22:40:27,20,2831.99
1359,2016-01-01 22:41:27,20,2867.0
1360,2016-01-01 22:42:27,20,2886.0
1361,2016-01-01 22:43:27,20,2886.0
1362,2016-01-01 22:44:27,20,2890.0
1363,2016-01-01 22:45:27,20,2890.0
1364,2016-01-01 22:46:27,20,2887.99
1365,2016-01-01 22:47:27,20,2896.99
1366,2016-01-01 22:48:27,20,2895.99
1367,2016-01-01 22:49:27,20,2895.0
1368,2016-01-01 22:50:27,20,2896.99
1369,2016-01-01 22:51:27,20,2899.0
1370,2016-01-01 22:52:27,20,2899.0
1371,2016-01-01 22:53:27,20,2902.0
1372,2016-01-01 22:54:27,20,2903.99
1373,2016-01-01 22:55:27,20,2899.0
1374,2016-01-01 22:56:27,20,2879.99
1375,2016-01-01 22:57:28,20,2802.0
1376,2016-01-01 22:58:28,20,2799.99
1377,2016-01-01 22:59:28,20,2803.99
1378,2016-01-01 23:00:28,20,2871.0
1379,2016-01-01 23:01:28,20,2839.0
1380,2016-01-01 23:02:28,20,2853.0
1381,2016-01-01 23:03:28,20,2850.0
1382,2016-01-01 23:04:28,20,2845.0
1383,2016-01-01 23:05:28,20,2861.0
1384,2016-01-01 23:06:28,20,2858.0
1385,2016-01-01 23:07:28,20,2863.99
1386,2016-01-01 23:08:29,20,2867.0
1387,2016-01-01 23:09:29,20,2863.99
1388,2016-01-01 23:10:29,21,2998.0
1389,2016-01-01 23:11:29,20,2870.0
1390,2016-01-01 23:12:29,20,2873.0
1391,2016-01-01 23:13:29,20,2869.0
1392,2016-01-01 23:14:29,20,2874.0
1393,2016-01-01 23:15:29,21,2944.99
1394,2016-01-01 23:16:29,20,2871.99
1395,2016-01-01 23:17:29,20,2876.99
1396,2016-01-01 23:18:29,20,2883.0
1397,2016-01-01 23:19:29,20,2882.0
1398,2016-01-01 23:20:29,21,2948.99
1399,2016-01-01 23:21:29,20,2875.0
1400,2016-01-01 23:22:29,20,2869.0
1401,2016-01-01 23:23:29,20,2851.0
1402,2016-01-01 23:24:29,20,2850.0
1403,2016-01-01 23:25:29,20,2908.99
1404,2016-01-01 23:26:29,20,2887.0
1405,2016-01-01 23:27:29,20,2886.0
1406,2016-01-01 23:28:29,20,2884.99
1407,2016-01-01 23:29:29,20,2888.99
1408,2016-01-01 23:30:29,21,2966.0
1409,2016-01-01 23:31:29,20,2891.0
1410,2016-01-01 23:32:29,20,2875.99
1411,2016-01-01 23:33:29,20,2886.0
1412,2016-01-01 23:34:29,19,2702.0
1413,2016-01-01 23:35:29,20,2814.99
1414,2016-01-01 23:36:29,19,2744.0
1415,2016-01-01 23:37:28,19,2742.0
1416,2016-01-01 23:38:28,19,2706.99
1417,2016-01-01 23:39:27,19,2704.0
1418,2016-01-01 23:40:27,19,2702.0
1419,2016-01-01 23:41:27,19,2710.0
1420,2016-01-01 23:42:27,19,2709.0
1421,2016-01-01 23:43:28,19,2718.99
1422,2016-01-01 23:44:28,19,2721.0
1423,2016-01-01 23:45:29,20,2826.0
1424,2016-01-01 23:46:29,19,2746.0
